Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
276	20.411865	2.6812522	27.762896	15.316445	76.933334	28.835085	138.0	27.0	1000.0	692689.0	0.0833560770156438	2.0398529	0.45976225	3.780442	0.32032114	7.2661853	5.1849594	32.540012	-2.8332489	2.0345052e-08	-0.00041838377	-8.138021e-09	-0.0007082641	0.17756806	-0.06000667	20.464886	-9.675179	0	0	1.0	1.1211271	0.001216449	8310000	34333.099989652634
277	19.808643	2.582715	26.302273	16.509184	73.566666	31.727678	121.0	14.0	1000.0	694896.0	0.08332086330935252	2.073051	0.5034547	3.7638133	0.30733952	7.920304	5.425975	36.93277	-1.8791313	-4.0690105e-09	-0.00034810792	-4.0690105e-09	-0.000255485	0.15794133	-0.05845514	20.697445	-9.37766	0	0	1.0	1.121827	0.0016622721	8340000	34455.116995573044
278	19.683311	2.0894163	24.652094	15.991596	72.166664	30.43472	129.0	17.0	1000.0	697061.0	0.08328088410991637	2.0440178	0.44472077	3.5555334	0.2673904	7.7639813	5.3123126	32.74381	-8.111805	-4.0690105e-09	-0.00071407063	4.0690105e-09	-0.003108349	0.12839188	-0.046255484	19.529463	-8.537131	0	0	1.0	1.1223963	0.0022644214	8370000	34577.53322100639
279	18.874142	2.063082	22.334389	14.858634	66.36667	29.05338	114.0	14.0	1000.0	699052.0	0.08322047619047619	2.005949	0.47822142	3.5908742	0.027062388	7.3292427	5.193423	40.659946	-3.0470617	-2.0345052e-08	-0.00024339701	8.138021e-08	-0.00016649169	0.1497021	-0.057700254	19.17382	-8.891398	0	0	1.0	1.1227914	0.0006201998	8400000	34700.09329533577
280	20.674892	2.5864372	29.204905	17.042559	65.63333	25.115047	120.0	18.0	1000.0	701021.0	0.08315788849347568	2.0005565	0.4220945	3.228795	0.11212922	6.9077387	4.848914	35.43534	-1.7415513	7.1207684e-09	-0.0006746256	-1.7293294e-08	0.000577508	0.17704825	-0.07405152	17.06582	-7.9369545	0	0	1.0	1.1231124	0.0010177824	8430000	34822.47662472725
281	20.17176	2.2593203	25.694557	15.372933	67.666664	30.442661	140.0	0.0	1000.0	703051.0	0.08310295508274232	2.1154985	0.48500076	3.7000253	0.13127846	6.908988	4.751183	37.73758	-3.338144	4.0690105e-09	-0.0006411825	-7.324219e-08	-0.00065415446	0.15267558	-0.064185776	20.21812	-10.144853	0	0	1.0	1.1232653	0.00041026803	8460000	34945.2335729599
282	20.127285	2.063803	25.68538	16.325726	74.26667	32.315044	177.0	12.0	1000.0	705279.0	0.08307173144876324	2.0241885	0.47292942	3.3686855	0.15082599	7.2634106	5.3007975	36.91046	-2.258177	4.0690105e-09	-0.0003755473	5.2897136e-08	-0.00039561768	0.1908174	-0.07184577	24.172567	-11.55736	0	0	1.0	1.1234542	0.00028907385	8490000	35067.50404238701
283	20.23998	2.121595	24.54338	15.853027	71.333336	26.358215	136.0	6.0	1000.0	707419.0	0.08303039906103286	2.070658	0.44644922	3.2943883	0.22398847	7.7902355	5.350243	34.74758	-2.522833	-2.0345052e-09	-0.00082890625	4.0690105e-09	-0.0004031779	0.15474932	-0.059403047	19.549736	-9.28548	0	0	1.0	1.1236039	0.00069698424	8520000	35189.783412218094
284	20.05015	2.0559485	26.156588	17.11884	75.433334	30.401405	136.0	30.0	1000.0	709682.0	0.08300374269005847	2.0693808	0.46102116	3.8963277	0.19986759	7.9545846	5.036327	37.19912	-1.0371935	-2.2888185e-09	-0.00037339577	-1.2207031e-08	-0.0008652303	0.1517179	-0.05883813	20.696121	-9.601499	0	0	1.0	1.1239108	0.00063732476	8550000	35312.12039875984
285	19.98248	2.4788716	25.543259	12.088039	75.5	44.759914	179.0	0.0	1000.0	711947.0	0.08297750582750582	2.033858	0.46857315	3.1841302	0.20662102	7.3348107	5.201497	34.29766	-2.6375089	-8.138021e-09	-0.000752416	-2.6448568e-08	-0.00091730146	0.15690354	-0.05389575	24.087671	-12.003382	0	0	1.0	1.1241194	0.00046933148	8580000	35434.615835905075
286	20.26935	1.8943598	23.550848	15.410117	67.53333	27.404057	127.0	14.0	1000.0	713973.0	0.08292369337979094	2.040484	0.47720468	3.7678862	0.12642027	7.405649	5.403643	36.654106	-3.929943	-6.1035155e-09	-0.0008427541	3.2552084e-08	0.0008940877	0.17594808	-0.06711152	20.381815	-9.579179	0	0	1.0	1.1242218	0.00085266953	8610000	35556.645941495895
287	19.70487	2.5373085	24.477072	15.206388	70.53333	33.022953	140.0	13.0	1000.0	716089.0	0.0828806712962963	2.0832	0.4926893	3.4083083	0.1412344	7.28986	5.1970983	39.75297	-1.764925	9.155274e-09	-0.0009026011	-4.0690104e-08	0.0010489096	0.13856451	-0.057147972	21.198471	-10.250716	0	0	1.0	1.1243523	0.0026220188	8640000	35679.14120435715
288	19.746298	1.9836859	23.665447	16.241974	71.8	28.61864	116.0	18.0	1000.0	718243.0	0.08284232987312572	2.0156157	0.4541417	3.3916793	0.22983062	7.2595053	5.4091415	37.16728	-4.656243	-5.086263e-10	-0.0009949646	1.6276042e-08	0.00022349447	0.14141312	-0.05624138	21.111877	-10.394524	0	0	1.0	1.1244767	0.0016302246	8670000	35801.61581635475
289	20.583626	2.0342035	25.056591	14.156051	76.26667	31.865273	148.0	23.0	1000.0	720531.0	0.0828196551724138	2.0318253	0.41302168	3.5267158	0.38782987	7.7362585	5.1759224	31.602646	-3.531117	-7.1207684e-09	-0.0006112814	-2.0345052e-08	-3.335368e-05	0.13604662	-0.053440988	22.557955	-10.19878	0	0	1.0	1.1246516	0.0004829577	8700000	35923.792948246
290	19.385519	2.272053	25.64038	14.498184	72.933334	31.320848	139.0	23.0	1000.0	722719.0	0.0827856815578465	2.076476	0.47402617	4.4667735	0.28866932	7.446277	5.082684	41.587563	-3.4961975	1.6276042e-08	-0.0010892416	6.510417e-08	0.0007790609	0.16492994	-0.0767496	23.771633	-12.054026	0	0	1.0	1.1248002	0.0009179193	8730000	36046.155886650085
291	19.990652	1.828915	23.457718	15.522704	63.333332	31.943005	142.0	0.0	1000.0	724619.0	0.08271906392694064	2.0186749	0.46217963	3.83372	0.15577728	7.4137115	4.976473	29.536823	-3.2787	-1.0172526e-09	-0.0007072225	1.0172526e-08	-0.00089194335	0.12961237	-0.05152777	19.536219	-10.161729	0	0	1.0	1.1248797	0.0010819181	8760000	36168.45668768883
292	19.96108	1.8676606	24.023115	16.202309	69.833336	30.731182	121.0	17.0	1000.0	726714.0	0.08267508532423208	2.0368986	0.44763744	3.8811421	0.2751716	6.8004775	4.9644895	40.98406	-8.222896	-6.1035155e-09	-0.001137791	-2.4414062e-08	-0.00061092124	0.12031046	-0.047310986	21.212978	-10.388726	0	0	1.0	1.1247779	0.0018911278	8790000	36290.55621814728
293	20.093285	1.799342	24.551271	16.21768	64.96667	33.12852	133.0	0.0	1000.0	728663.0	0.08261485260770975	2.051829	0.4480277	3.523107	0.059828833	6.8920527	4.9818263	37.52466	-2.5429556	1.6276042e-08	-0.00052444055	0.0	-0.00012003581	0.13442309	-0.049824804	18.292643	-9.665191	0	0	1.0	1.124514	0.002145496	8820000	36412.86872076988
294	21.019125	1.6538572	25.351088	18.445898	69.3	34.83595	172.0	10.0	1000.0	730742.0	0.0825697175141243	2.0585203	0.42620647	3.373902	0.1262291	6.6731906	5.0808897	40.469994	-4.8875756	4.83195e-09	-0.00057771965	2.4414062e-08	-0.00018631795	0.13381517	-0.050506234	21.471853	-10.764236	0	0	1.0	1.1241508	0.0009797903	8850000	36535.1430542469
295	20.033657	1.6390969	22.566584	14.990223	75.566666	28.267393	137.0	27.0	1000.0	733009.0	0.08254605855855855	2.1241362	0.4584944	3.962958	0.29417104	7.5186462	5.56211	38.188866	-1.7780163	-2.0345052e-08	-0.0077166827	4.8828124e-08	-0.0012465077	0.13195261	-0.05339568	24.168102	-12.060047	0	0	79.0	1.1236725	0.005266989	8880000	36671.80768108368
296	19.816795	2.0375867	27.326086	16.333199	68.8	29.619139	126.0	25.0	1000.0	735073.0	0.08249977553310886	2.0255666	0.44364396	3.3481264	-0.059097074	7.2757607	5.2861934	35.668694	-4.1053457	1.1189779e-08	-0.008020118	4.0690105e-09	0.0006289388	0.11865652	-0.042135656	17.14411	-8.291223	0	0	79.0	1.0921042	0.0051274346	8910000	36807.64047622681
297	20.640831	2.461286	25.732944	15.669032	61.9	36.509678	139.0	0.0	1000.0	736930.0	0.08243064876957494	2.0665333	0.42494038	3.9361117	0.10096697	7.117951	4.8977194	34.149002	-3.4201515	-1.3224284e-08	-0.009403053	2.0345052e-08	0.0020697715	0.14394048	-0.05352184	20.270353	-10.351736	0	0	79.0	1.0704195	0.005897363	8940000	36944.29247021675
298	20.757708	2.2961853	27.752169	16.978285	66.8	35.005142	160.0	0.0	1000.0	738934.0	0.0823783723522854	2.1024644	0.42746425	3.344807	0.3086247	6.74775	5.2493787	41.061077	-5.143427	2.0345052e-09	-0.008010718	2.2379558e-08	-0.00063557125	0.13477357	-0.03809938	22.222021	-9.835887	0	0	79.0	1.0532858	0.005425216	8970000	37080.85360598564
299	21.487358	1.9412576	25.079062	16.862719	71.26667	30.892214	138.0	10.0	1000.0	741072.0	0.08234133333333334	2.133928	0.4315372	3.4330835	0.3573714	6.9492826	4.962913	33.26545	-2.2047951	9.155274e-09	-0.005951168	-2.0345052e-08	-0.0008129008	0.12925458	-0.045043297	22.265232	-10.884578	0	0	39.0	1.0243676	0.004799661	9000000	37209.72267460823
300	21.105444	1.8612345	23.699327	16.591295	79.5	33.203163	146.0	26.0	1000.0	743457.0	0.08233189368770764	2.1625261	0.4447712	3.957049	0.24522184	7.697618	5.194749	32.292946	-3.5175335	6.1035155e-09	-0.00039184978	5.6966147e-08	3.575846e-05	0.12985389	-0.05645605	19.399855	-9.142968	0	0	1.0	1.0055212	0.0006368504	9030000	37332.624176979065
301	20.298616	1.4432751	23.445015	17.60491	55.0	28.9724	104.0	0.0	1000.0	745107.0	0.08224139072847682	2.1453862	0.46239257	3.7418907	0.2545172	7.129755	4.875039	39.272633	-0.99381596	1.4241537e-08	-0.008340807	-2.0345052e-08	0.0021477742	0.12072439	-0.05405307	19.197037	-10.15499	0	0	79.0	1.0050498	0.005276791	9060000	37468.80922937393
302	20.911518	1.7533402	25.118382	17.94225	73.4	31.771685	128.0	14.0	1000.0	747309.0	0.08221221122112211	2.097247	0.42182675	3.5324736	0.32620275	5.93512	4.880908	31.650192	-3.5389535	0.0	1.7584229e-05	2.0345052e-08	0.0034572363	0.12352149	-0.047870256	28.113266	-13.945074	0	0	6.0	0.9898732	0.006401964	9090000	37592.35188436508
303	20.484316	1.9972862	24.89064	17.693708	64.7	30.985102	126.0	0.0	1000.0	749250.0	0.08215460526315789	2.1048934	0.44200146	3.7502484	0.33751297	7.1365666	5.0015373	34.20287	-3.126306	-5.467733e-09	-0.0012137218	-3.2552084e-08	0.0012467937	0.114686474	-0.041509934	19.601004	-8.69411	0	0	1.0	0.98765206	0.0018864764	9120000	37714.863902807236
304	21.508698	2.0588975	27.397356	17.3855	66.46667	39.982273	155.0	12.0	1000.0	751244.0	0.0821031693989071	2.1310163	0.4085977	3.4606307	0.33737272	6.5094585	5.086149	33.12305	-3.4696453	-5.086263e-09	0.00040910137	4.4759116e-08	0.0009834717	0.11166698	-0.040789887	19.420788	-8.469311	0	0	1.0	0.98688567	0.005137395	9150000	37837.16048026085
305	20.272526	1.8098464	25.52958	16.64601	76.833336	38.37541	156.0	0.0	1000.0	753549.0	0.0820859477124183	2.1319013	0.438303	3.5528665	0.29354316	7.17682	5.090521	39.337273	-2.5759747	-4.0690105e-09	0.0014106791	-1.8310548e-08	0.00035288086	0.11711683	-0.04925417	24.047462	-11.492286	0	0	1.0	0.98630816	0.0069362307	9180000	37959.38428926468
306	20.377527	4.180801	24.736618	-0.96945417	54.466667	30.951286	121.0	0.0	1000.0	755183.0	0.08199598262757872	2.0855799	0.43494987	3.3386338	0.16648673	6.8620696	4.9584236	34.4501	-3.4072814	0.0	0.0003748698	8.138021e-09	-0.0027095214	0.16932984	-0.094074205	19.714603	-9.837184	0	0	1.0	0.98581254	0.006735934	9210000	38082.2878639698
307	20.819683	1.6174939	24.702976	17.903803	69.23333	32.253872	156.0	19.0	1000.0	757260.0	0.08195454545454546	2.1808455	0.4203	3.6499074	0.3280168	6.4294977	5.0460873	33.46561	-3.2803307	-4.0690105e-09	-0.00085346476	1.8310548e-08	-0.0014419372	0.11971453	-0.04261388	23.704237	-11.86031	0	0	1.0	0.985363	0.0027016597	9240000	38204.78295135498
308	21.057726	2.012793	24.97321	17.79791	65.73333	34.317085	129.0	0.0	1000.0	759232.0	0.08190204962243797	2.1309564	0.4191268	3.515774	0.6082777	6.6294074	4.919139	36.679478	-3.4712615	3.5603842e-09	-0.00030113015	-1.2207031e-08	-0.0005515584	0.12577434	-0.03972979	19.40394	-8.950678	0	0	1.0	0.98498267	0.0007432481	9270000	38327.173871040344
309	21.37953	2.2961836	25.759678	16.814575	66.3	27.476234	112.0	0.0	1000.0	761221.0	0.08185172043010752	2.1501899	0.41082028	3.5077562	0.5019723	7.114223	5.2145624	30.756737	-4.1606956	1.5258789e-09	0.0010401632	-1.6276042e-08	0.0022195273	0.11630857	-0.036683448	22.053925	-11.004471	0	0	1.0	0.9846699	0.006229449	9300000	38449.326932668686
310	21.354555	2.2154682	26.258158	17.492401	58.0	34.690056	146.0	0.0	1000.0	762961.0	0.08177502679528403	2.1791072	0.41701493	3.785351	0.53625405	6.253286	4.5436516	38.92272	-3.0943427	1.6276042e-08	-0.00042954102	-2.0345052e-08	-0.00043291424	0.13212898	-0.046409264	21.487146	-10.272344	0	0	1.0	0.9844419	0.0010230499	9330000	38571.77344703674
311	20.488504	1.2824353	23.187757	17.954712	63.633335	36.377174	147.0	0.0	1000.0	764870.0	0.08171688034188034	2.17288	0.4293308	3.6563957	0.522923	6.5704126	5.4888244	36.040424	-12.285637	-5.086263e-09	-0.0006766757	4.0690104e-08	0.00058252766	0.108407624	-0.0410946	22.754307	-11.047603	0	0	1.0	0.98448265	0.0017277506	9360000	38694.29764819145
312	20.818378	3.623203	26.875795	4.204743	62.833332	35.5097	120.0	0.0	1000.0	766755.0	0.08165654952076677	2.0813766	0.4291031	3.2830682	0.48074993	6.8144913	5.3359466	39.92687	-4.1825504	2.4414062e-08	0.0008491455	1.6276042e-08	-0.001084733	0.1621239	-0.07026277	21.66735	-10.626113	0	0	1.0	0.9844097	0.008161806	9390000	38816.65142297745
313	22.111828	1.7659976	26.3067	19.482683	60.666668	25.193033	111.0	12.0	1000.0	768575.0	0.08158970276008493	2.1862478	0.41837144	3.350975	0.0419697	6.51073	4.67998	29.251118	-4.004266	8.138021e-09	-0.000993813	0.0	-0.001449528	0.12626737	-0.043932423	18.436367	-8.668518	0	0	1.0	0.98455024	0.0017400867	9420000	38938.733877420425
314	22.04693	2.2396731	27.918205	17.560778	63.166668	29.154854	110.0	8.0	1000.0	770470.0	0.08153121693121693	2.2082365	0.3972755	3.5498986	0.51598936	6.1235495	4.63038	32.87601	-4.0488496	4.0690105e-09	-0.00059698895	3.2552084e-08	0.000957546	0.123158984	-0.04551374	25.423147	-12.0006485	0	0	1.0	0.9847827	0.0029126753	9450000	39061.11702775955
315	21.853758	1.9445928	26.919693	18.32292	60.433334	33.10255	135.0	0.0	1000.0	772283.0	0.08146445147679325	2.237766	0.41228467	3.6391292	0.48858568	6.5508847	4.6963725	34.19443	-3.8053913	-9.918213e-09	-0.0006815115	-2.8483074e-08	-0.0016492859	0.11825145	-0.040201508	20.203888	-9.872379	0	0	1.0	0.98507404	0.0011188056	9480000	39183.59147191048
316	21.916468	1.5866777	25.018562	17.748812	58.733334	36.03788	127.0	0.0	1000.0	774045.0	0.08139274447949527	2.214367	0.41722637	3.8108099	0.49115753	6.1963854	4.6556854	31.70699	-2.226207	-8.138021e-09	-0.00057047117	-1.1189779e-08	-0.0015544301	0.108003184	-0.034442768	21.456963	-8.904288	0	0	1.0	0.9854879	0.0011600511	9510000	39305.97329497337
317	21.572447	1.9614049	25.613136	16.91206	63.333332	31.412666	122.0	0.0	1000.0	775945.0	0.08133595387840671	2.2147553	0.4008056	3.5781178	0.5949262	6.354593	5.083588	32.060497	-7.425077	-3.0517577e-09	-0.0007621063	-1.93278e-08	0.0004449341	0.09999564	-0.034411483	19.666304	-8.011811	0	0	1.0	0.98595953	0.0013456817	9540000	39428.341554403305
318	21.432514	1.440106	24.364882	18.70965	59.1	39.514847	166.0	0.0	1000.0	777718.0	0.0812662486938349	2.189128	0.41048545	3.520575	0.4715749	6.221981	4.758498	36.47586	-2.3223164	1.1189779e-08	-0.0005369008	1.8310548e-08	0.00085265294	0.10443299	-0.03497453	24.178347	-9.75563	0	0	1.0	0.98637015	0.0025657644	9570000	39550.85622763634
319	21.965883	1.8540603	25.876463	19.086525	55.2	30.827908	102.0	0.0	1000.0	779374.0	0.08118479166666667	2.1980605	0.37367928	3.2172408	0.5597641	6.4770775	4.824846	32.020634	-2.9726381	-1.0172526e-08	-0.0013222372	4.4759116e-08	-0.00070607505	0.10198499	-0.026788361	21.04636	-10.866433	0	0	1.0	0.98654693	0.0013185607	9600000	39673.11281681061
320	21.564627	1.7143435	25.102154	18.522783	60.1	36.960655	158.0	0.0	1000.0	781177.0	0.08111910695742472	2.2325256	0.39728677	3.391421	0.5765	5.8015995	4.5634933	28.14503	-5.6340914	1.2207031e-08	-0.000620459	2.8483074e-08	0.00062952883	0.08960125	-0.030052625	21.1893	-10.27519	0	0	1.0	0.9867874	0.0024237141	9630000	39795.19131541252
321	22.26003	2.050788	25.52786	18.611319	57.066666	32.57088	123.0	0.0	1000.0	782889.0	0.0810444099378882	2.2053745	0.3707829	3.490485	0.5844289	5.9606686	4.832546	34.43484	-7.378841	-7.1207684e-09	-0.0007351827	3.2552084e-08	-0.00047714842	0.10584465	-0.03362997	20.30907	-9.755705	0	0	1.0	0.9869311	0.0006980267	9660000	39917.983813524246
322	21.90918	1.9348433	27.113829	18.61151	51.266666	26.01914	111.0	0.0	1000.0	784427.0	0.08095221878224974	2.2519457	0.4062781	3.9613636	0.4521667	5.797498	4.5485015	32.542442	-3.4998066	0.0	-0.0007704305	-2.1870932e-08	-0.0004394516	0.12245044	-0.040683724	17.893183	-8.202812	0	0	1.0	0.98689425	0.0030870435	9690000	40040.26567721367
323	22.625868	1.5371792	26.67839	19.118181	57.933334	29.309763	121.0	13.0	1000.0	786165.0	0.08088117283950617	2.2570171	0.39889497	3.6180334	0.27705243	5.5139103	4.4081926	33.494133	-1.94229	-8.138021e-09	-0.0009043905	-5.79834e-08	0.0002275879	0.11279829	-0.03815843	19.83245	-9.786691	0	0	1.0	0.98669904	0.00085736695	9720000	40162.61509823799
324	21.713566	1.9981799	28.05047	18.530897	68.76667	35.945038	142.0	16.0	1000.0	788228.0	0.08084389743589744	2.282612	0.40843642	3.8962295	0.66802686	6.7035093	5.160039	40.17942	-4.5691905	1.2207031e-08	-0.0014693787	-3.86556e-08	0.0003298584	0.10104409	-0.035317875	21.991407	-10.177326	0	0	1.0	0.9863382	0.0028454273	9750000	40285.218648672104
325	22.330698	1.413614	24.660667	19.289719	63.366665	37.88622	151.0	0.0	1000.0	790129.0	0.0807902862985685	2.215337	0.3865146	3.4947972	0.6257076	6.440623	4.966945	32.22765	-3.9333417	-8.138021e-09	-0.0010652568	-8.138021e-09	-0.0003845703	0.09905748	-0.03330425	22.108175	-9.637917	0	0	1.0	0.9860436	0.001560599	9780000	40407.7158370018
326	21.679476	1.8336738	25.333286	17.488544	53.533333	31.60879	127.0	5.0	1000.0	791735.0	0.08070693170234455	2.2446423	0.38749585	3.7010162	0.7317231	5.775056	4.8932624	33.738865	-4.049449	2.0345052e-08	-0.0008842367	4.0690105e-09	-0.0003353719	0.0917754	-0.029300626	19.564432	-8.990835	0	0	1.0	0.98592937	0.0013088923	9810000	40530.490527153015
327	21.853992	1.9475288	25.407501	18.225695	50.966667	33.27009	140.0	0.0	1000.0	793264.0	0.08061626016260162	2.2418466	0.38782087	3.3439963	0.57788885	5.7594113	4.5590835	29.783068	-4.762585	6.1035155e-09	-0.00057732343	-2.4414062e-08	-2.9359944e-05	0.111250535	-0.03617295	20.57447	-10.053105	0	0	1.0	0.9857515	0.0008315936	9840000	40653.04860782623
328	22.264545	1.7671751	27.384634	19.090809	52.4	28.221268	134.0	11.0	1000.0	794836.0	0.08053049645390072	2.242344	0.39972717	3.4924798	0.6879163	5.3851542	4.4393764	31.377687	-4.5401707	1.93278e-08	-0.0015215159	-3.2552084e-08	-0.0018828877	0.107126564	-0.036470175	20.830416	-10.055092	0	0	1.0	0.9854875	0.0027751932	9870000	40775.320964336395
329	22.182991	2.1706362	26.176922	16.645987	60.366665	43.486767	147.0	0.0	1000.0	796647.0	0.08046939393939394	2.2308493	0.4020511	3.4227571	0.2562608	5.8396044	4.83169	35.421917	-4.3969	0.0	-0.0011270762	0.0	0.0001874349	0.11196354	-0.03366784	22.498226	-11.238064	0	0	1.0	0.9853939	0.0022339022	9900000	40897.96713876724
330	21.786966	1.4499081	25.421413	18.772644	55.7	32.450115	137.0	0.0	1000.0	798318.0	0.08039456193353474	2.2559917	0.3912253	3.8152976	-0.03758856	5.779191	4.9927154	39.816082	-3.6616697	-1.6276042e-08	-0.0002269755	-3.2552084e-08	3.042806e-05	0.09289456	-0.027043104	23.96984	-11.825671	0	0	1.0	0.98546237	0.0007198317	9930000	41020.589726924896
331	22.193693	2.0032282	28.191797	19.852432	57.033333	37.431255	142.0	0.0	1000.0	800029.0	0.0803241967871486	2.2509558	0.3732484	3.4203527	0.7326922	6.056456	4.5923123	29.98003	-6.2314553	-9.155274e-09	-0.0011288101	4.8828124e-08	-0.00087753095	0.093131036	-0.023053229	18.410946	-9.002962	0	0	1.0	0.98544866	0.001141114	9960000	41143.18793749809
332	22.202816	2.0190187	26.72409	16.735853	68.433334	31.210773	138.0	8.0	1000.0	802082.0	0.08028848848848849	2.2487504	0.38242862	3.624905	0.31175816	5.93575	4.714414	31.047802	-3.5301821	-4.0690105e-09	-0.0009904479	5.2897136e-08	0.0009867229	0.100417756	-0.02658178	25.440716	-11.394951	0	0	1.0	0.9854768	0.0009260957	9990000	41266.33786249161
